payment_id,amount,payment_method,failure_reason,attempt_number,customer_success_rate,action,recovery_success,simulated_probability
pay_007416,441.16,UPI,NETWORK_ERROR,4,0.529,RETRY,0,0.42450000000000004
pay_007416,441.16,UPI,NETWORK_ERROR,4,0.529,SEND_REMINDER,0,0.15450000000000003
pay_006919,7337.41,UPI,NETWORK_ERROR,4,0.611,RETRY,1,0.46549999999999997
pay_006919,7337.41,UPI,NETWORK_ERROR,4,0.611,SEND_REMINDER,0,0.1955
pay_003729,692.45,WALLET,FRAUD_SUSPECTED,1,0.693,RETRY,0,0.01
pay_003729,692.45,WALLET,FRAUD_SUSPECTED,1,0.693,SEND_REMINDER,0,0.01
pay_005664,554.0,UPI,INSUFFICIENT_FUNDS,4,0.875,RETRY,0,0.22749999999999998
pay_005664,554.0,UPI,INSUFFICIENT_FUNDS,4,0.875,SEND_REMINDER,1,0.5275000000000001
pay_005765,1969.96,WALLET,TIMEOUT,4,0.69,RETRY,1,0.4649999999999999
pay_005765,1969.96,WALLET,TIMEOUT,4,0.69,SEND_REMINDER,0,0.235
pay_004777,1773.33,WALLET,CARD_EXPIRED,1,0.806,RETRY,0,0.25300000000000006
pay_004777,1773.33,WALLET,CARD_EXPIRED,1,0.806,SEND_REMINDER,1,0.773
pay_009770,437.46,NETBANKING,BANK_ERROR,3,0.65,RETRY,0,0.5850000000000001
pay_009770,437.46,NETBANKING,BANK_ERROR,3,0.65,SEND_REMINDER,1,0.255
pay_008920,3500.77,WALLET,BANK_ERROR,4,0.868,RETRY,1,0.6240000000000001
pay_008920,3500.77,WALLET,BANK_ERROR,4,0.868,SEND_REMINDER,1,0.294
pay_007812,1568.04,WALLET,NETWORK_ERROR,1,0.968,RETRY,1,0.854
pay_007812,1568.04,WALLET,NETWORK_ERROR,1,0.968,SEND_REMINDER,0,0.5840000000000001
pay_001594,3726.21,WALLET,INSUFFICIENT_FUNDS,4,0.895,RETRY,0,0.2375
pay_001594,3726.21,WALLET,INSUFFICIENT_FUNDS,4,0.895,SEND_REMINDER,1,0.5375000000000001
pay_006803,275.79,CARD,BANK_ERROR,2,0.502,RETRY,1,0.581
pay_006803,275.79,CARD,BANK_ERROR,2,0.502,SEND_REMINDER,0,0.251
pay_006750,1566.17,UPI,TIMEOUT,2,0.939,RETRY,1,0.7294999999999998
pay_006750,1566.17,UPI,TIMEOUT,2,0.939,SEND_REMINDER,1,0.4995
pay_004028,1468.74,WALLET,NETWORK_ERROR,3,0.468,RETRY,1,0.46399999999999997
pay_004028,1468.74,WALLET,NETWORK_ERROR,3,0.468,SEND_REMINDER,0,0.19400000000000006
pay_008645,2212.23,UPI,NETWORK_ERROR,2,0.828,RETRY,0,0.714
pay_008645,2212.23,UPI,NETWORK_ERROR,2,0.828,SEND_REMINDER,1,0.444
pay_007686,3721.26,NETBANKING,BANK_ERROR,4,0.822,RETRY,1,0.601
pay_007686,3721.26,NETBANKING,BANK_ERROR,4,0.822,SEND_REMINDER,0,0.27099999999999996
pay_006401,2354.52,UPI,TIMEOUT,3,0.882,RETRY,1,0.6309999999999999
pay_006401,2354.52,UPI,TIMEOUT,3,0.882,SEND_REMINDER,1,0.401
pay_000759,909.88,CARD,NETWORK_ERROR,1,0.657,RETRY,1,0.6985
pay_000759,909.88,CARD,NETWORK_ERROR,1,0.657,SEND_REMINDER,0,0.42850000000000005
pay_000350,1524.23,NETBANKING,INSUFFICIENT_FUNDS,1,0.523,RETRY,1,0.2615
pay_000350,1524.23,NETBANKING,INSUFFICIENT_FUNDS,1,0.523,SEND_REMINDER,0,0.5615000000000001
pay_003707,1188.38,UPI,INSUFFICIENT_FUNDS,2,0.514,RETRY,0,0.187
pay_003707,1188.38,UPI,INSUFFICIENT_FUNDS,2,0.514,SEND_REMINDER,1,0.48700000000000004
pay_008122,703.32,WALLET,BANK_ERROR,2,0.706,RETRY,0,0.683
pay_008122,703.32,WALLET,BANK_ERROR,2,0.706,SEND_REMINDER,0,0.353
pay_006489,2494.43,WALLET,LIMIT_EXCEEDED,3,0.641,RETRY,0,0.1305
pay_006489,2494.43,WALLET,LIMIT_EXCEEDED,3,0.641,SEND_REMINDER,1,0.4305
pay_003691,2770.23,CARD,USER_CANCELLED,1,0.64,RETRY,1,0.52
pay_003691,2770.23,CARD,USER_CANCELLED,1,0.64,SEND_REMINDER,0,0.6499999999999999
pay_007440,2995.0,UPI,BANK_ERROR,3,0.49,RETRY,1,0.505
pay_007440,2995.0,UPI,BANK_ERROR,3,0.49,SEND_REMINDER,0,0.175
pay_009801,3816.34,CARD,BANK_ERROR,3,0.552,RETRY,1,0.536
pay_009801,3816.34,CARD,BANK_ERROR,3,0.552,SEND_REMINDER,0,0.20600000000000002
pay_003686,915.59,CARD,NETWORK_ERROR,4,0.618,RETRY,0,0.46900000000000003
pay_003686,915.59,CARD,NETWORK_ERROR,4,0.618,SEND_REMINDER,0,0.199
pay_006998,1185.7,WALLET,FRAUD_SUSPECTED,4,0.725,RETRY,0,0.01
pay_006998,1185.7,WALLET,FRAUD_SUSPECTED,4,0.725,SEND_REMINDER,0,0.01
pay_001452,7056.98,NETBANKING,NETWORK_ERROR,4,0.706,RETRY,0,0.5129999999999999
pay_001452,7056.98,NETBANKING,NETWORK_ERROR,4,0.706,SEND_REMINDER,0,0.243
pay_007676,998.26,CARD,BANK_ERROR,2,0.761,RETRY,1,0.7104999999999999
pay_007676,998.26,CARD,BANK_ERROR,2,0.761,SEND_REMINDER,1,0.3805
pay_004588,3771.14,NETBANKING,USER_CANCELLED,2,0.847,RETRY,0,0.5535000000000001
pay_004588,3771.14,NETBANKING,USER_CANCELLED,2,0.847,SEND_REMINDER,0,0.6835
pay_009639,1108.91,UPI,LIMIT_EXCEEDED,4,0.657,RETRY,0,0.0685
pay_009639,1108.91,UPI,LIMIT_EXCEEDED,4,0.657,SEND_REMINDER,0,0.3685
pay_000632,6146.51,WALLET,INSUFFICIENT_FUNDS,1,0.764,RETRY,1,0.382
pay_000632,6146.51,WALLET,INSUFFICIENT_FUNDS,1,0.764,SEND_REMINDER,0,0.682
pay_009400,3016.71,NETBANKING,NETWORK_ERROR,4,0.854,RETRY,0,0.587
pay_009400,3016.71,NETBANKING,NETWORK_ERROR,4,0.854,SEND_REMINDER,1,0.317
pay_006017,10330.44,UPI,BANK_ERROR,3,0.905,RETRY,1,0.7125
pay_006017,10330.44,UPI,BANK_ERROR,3,0.905,SEND_REMINDER,0,0.38249999999999995
pay_000885,3119.77,UPI,LIMIT_EXCEEDED,3,0.901,RETRY,1,0.2605
pay_000885,3119.77,UPI,LIMIT_EXCEEDED,3,0.901,SEND_REMINDER,1,0.5605
pay_008207,2950.75,CARD,BANK_ERROR,3,0.854,RETRY,1,0.6869999999999999
pay_008207,2950.75,CARD,BANK_ERROR,3,0.854,SEND_REMINDER,0,0.357
pay_007238,2257.56,WALLET,BANK_ERROR,1,0.578,RETRY,1,0.6890000000000001
pay_007238,2257.56,WALLET,BANK_ERROR,1,0.578,SEND_REMINDER,1,0.359
pay_000672,344.22,NETBANKING,NETWORK_ERROR,1,0.632,RETRY,1,0.6859999999999999
pay_000672,344.22,NETBANKING,NETWORK_ERROR,1,0.632,SEND_REMINDER,1,0.41600000000000004
pay_005883,3095.9,UPI,INSUFFICIENT_FUNDS,1,0.517,RETRY,1,0.2585
pay_005883,3095.9,UPI,INSUFFICIENT_FUNDS,1,0.517,SEND_REMINDER,1,0.5585
pay_002288,1478.48,WALLET,INSUFFICIENT_FUNDS,1,0.56,RETRY,0,0.28
pay_002288,1478.48,WALLET,INSUFFICIENT_FUNDS,1,0.56,SEND_REMINDER,1,0.5800000000000001
pay_005690,1580.34,NETBANKING,USER_CANCELLED,1,0.945,RETRY,0,0.6725000000000001
pay_005690,1580.34,NETBANKING,USER_CANCELLED,1,0.945,SEND_REMINDER,1,0.8025
pay_005568,3144.14,UPI,NETWORK_ERROR,2,0.799,RETRY,1,0.6995
pay_005568,3144.14,UPI,NETWORK_ERROR,2,0.799,SEND_REMINDER,0,0.42950000000000005
pay_007488,2614.59,WALLET,BANK_ERROR,1,0.956,RETRY,0,0.878
pay_007488,2614.59,WALLET,BANK_ERROR,1,0.956,SEND_REMINDER,0,0.548
pay_002886,1212.23,CARD,CARD_EXPIRED,2,0.703,RETRY,0,0.1315
pay_002886,1212.23,CARD,CARD_EXPIRED,2,0.703,SEND_REMINDER,1,0.6515
pay_008991,6508.47,CARD,TIMEOUT,3,0.815,RETRY,1,0.5974999999999999
pay_008991,6508.47,CARD,TIMEOUT,3,0.815,SEND_REMINDER,0,0.36750000000000005
pay_008517,861.01,UPI,INSUFFICIENT_FUNDS,2,0.91,RETRY,1,0.385
pay_008517,861.01,UPI,INSUFFICIENT_FUNDS,2,0.91,SEND_REMINDER,1,0.685
pay_007371,2136.84,WALLET,LIMIT_EXCEEDED,2,0.687,RETRY,0,0.22350000000000003
pay_007371,2136.84,WALLET,LIMIT_EXCEEDED,2,0.687,SEND_REMINDER,0,0.5235000000000001
pay_000835,1758.56,WALLET,BANK_ERROR,3,0.772,RETRY,1,0.646
pay_000835,1758.56,WALLET,BANK_ERROR,3,0.772,SEND_REMINDER,1,0.316
pay_007492,973.25,NETBANKING,INSUFFICIENT_FUNDS,3,0.487,RETRY,1,0.10349999999999998
pay_007492,973.25,NETBANKING,INSUFFICIENT_FUNDS,3,0.487,SEND_REMINDER,0,0.4035000000000001
pay_000922,795.35,NETBANKING,BANK_ERROR,2,0.796,RETRY,1,0.728
pay_000922,795.35,NETBANKING,BANK_ERROR,2,0.796,SEND_REMINDER,1,0.398
pay_006284,4085.25,UPI,CARD_EXPIRED,1,0.704,RETRY,0,0.202
pay_006284,4085.25,UPI,CARD_EXPIRED,1,0.704,SEND_REMINDER,0,0.722
pay_000613,2261.93,NETBANKING,CARD_EXPIRED,4,0.696,RETRY,0,0.01
pay_000613,2261.93,NETBANKING,CARD_EXPIRED,4,0.696,SEND_REMINDER,1,0.508
pay_000732,826.58,NETBANKING,LIMIT_EXCEEDED,4,0.934,RETRY,0,0.20700000000000002
pay_000732,826.58,NETBANKING,LIMIT_EXCEEDED,4,0.934,SEND_REMINDER,0,0.5070000000000001
pay_002565,883.35,WALLET,CARD_EXPIRED,4,0.681,RETRY,0,0.01
pay_002565,883.35,WALLET,CARD_EXPIRED,4,0.681,SEND_REMINDER,0,0.5005
pay_008338,612.6,UPI,USER_CANCELLED,4,0.812,RETRY,1,0.3960000000000001
pay_008338,612.6,UPI,USER_CANCELLED,4,0.812,SEND_REMINDER,0,0.526
pay_003825,1057.76,CARD,USER_CANCELLED,2,0.745,RETRY,1,0.5025
pay_003825,1057.76,CARD,USER_CANCELLED,2,0.745,SEND_REMINDER,0,0.6324999999999998
pay_005268,1166.4,UPI,INSUFFICIENT_FUNDS,4,0.456,RETRY,0,0.017999999999999988
pay_005268,1166.4,UPI,INSUFFICIENT_FUNDS,4,0.456,SEND_REMINDER,1,0.318
pay_006004,1166.31,UPI,TIMEOUT,1,0.943,RETRY,1,0.8014999999999999
pay_006004,1166.31,UPI,TIMEOUT,1,0.943,SEND_REMINDER,0,0.5715
pay_003930,2075.18,CARD,TIMEOUT,4,0.976,RETRY,1,0.6079999999999999
pay_003930,2075.18,CARD,TIMEOUT,4,0.976,SEND_REMINDER,0,0.37800000000000006
pay_006422,936.87,CARD,TIMEOUT,2,0.675,RETRY,1,0.5974999999999999
pay_006422,936.87,CARD,TIMEOUT,2,0.675,SEND_REMINDER,1,0.36750000000000005
pay_009181,1675.52,CARD,USER_CANCELLED,4,0.512,RETRY,0,0.24600000000000005
pay_009181,1675.52,CARD,USER_CANCELLED,4,0.512,SEND_REMINDER,1,0.37599999999999995
pay_006652,1372.54,WALLET,INSUFFICIENT_FUNDS,2,0.555,RETRY,0,0.20750000000000002
pay_006652,1372.54,WALLET,INSUFFICIENT_FUNDS,2,0.555,SEND_REMINDER,0,0.5075000000000001
pay_006504,604.24,CARD,USER_CANCELLED,3,0.924,RETRY,1,0.5220000000000001
pay_006504,604.24,CARD,USER_CANCELLED,3,0.924,SEND_REMINDER,1,0.652
pay_002826,7067.66,CARD,NETWORK_ERROR,2,0.937,RETRY,1,0.7685
pay_002826,7067.66,CARD,NETWORK_ERROR,2,0.937,SEND_REMINDER,0,0.4985
pay_006373,4425.4,UPI,INSUFFICIENT_FUNDS,3,0.481,RETRY,0,0.10049999999999998
pay_006373,4425.4,UPI,INSUFFICIENT_FUNDS,3,0.481,SEND_REMINDER,1,0.40049999999999997
pay_000511,2244.79,UPI,TIMEOUT,2,0.759,RETRY,1,0.6395
pay_000511,2244.79,UPI,TIMEOUT,2,0.759,SEND_REMINDER,0,0.40950000000000003
pay_007714,2360.4,CARD,BANK_ERROR,1,0.451,RETRY,0,0.6255000000000001
pay_007714,2360.4,CARD,BANK_ERROR,1,0.451,SEND_REMINDER,0,0.2955
pay_007745,2461.6,NETBANKING,BANK_ERROR,1,0.542,RETRY,0,0.671
pay_007745,2461.6,NETBANKING,BANK_ERROR,1,0.542,SEND_REMINDER,0,0.341
pay_001347,234.36,WALLET,BANK_ERROR,1,0.528,RETRY,0,0.664
pay_001347,234.36,WALLET,BANK_ERROR,1,0.528,SEND_REMINDER,0,0.334
pay_001982,599.63,CARD,BANK_ERROR,1,0.74,RETRY,1,0.77
pay_001982,599.63,CARD,BANK_ERROR,1,0.74,SEND_REMINDER,1,0.44
pay_008634,4524.17,NETBANKING,USER_CANCELLED,3,0.542,RETRY,0,0.33100000000000007
pay_008634,4524.17,NETBANKING,USER_CANCELLED,3,0.542,SEND_REMINDER,1,0.46099999999999997
pay_002171,3983.31,WALLET,BANK_ERROR,2,0.667,RETRY,1,0.6635
pay_002171,3983.31,WALLET,BANK_ERROR,2,0.667,SEND_REMINDER,0,0.3335
pay_001562,994.49,WALLET,BANK_ERROR,3,0.631,RETRY,0,0.5755
pay_001562,994.49,WALLET,BANK_ERROR,3,0.631,SEND_REMINDER,0,0.2455
pay_002329,3154.01,WALLET,INSUFFICIENT_FUNDS,1,0.64,RETRY,0,0.32
pay_002329,3154.01,WALLET,INSUFFICIENT_FUNDS,1,0.64,SEND_REMINDER,0,0.6200000000000001
pay_002668,674.51,UPI,TIMEOUT,1,0.741,RETRY,1,0.7004999999999999
pay_002668,674.51,UPI,TIMEOUT,1,0.741,SEND_REMINDER,0,0.47050000000000003
pay_008470,1149.69,CARD,FRAUD_SUSPECTED,2,0.666,RETRY,0,0.01
pay_008470,1149.69,CARD,FRAUD_SUSPECTED,2,0.666,SEND_REMINDER,0,0.01
pay_009832,942.23,CARD,NETWORK_ERROR,4,0.641,RETRY,1,0.4805
pay_009832,942.23,CARD,NETWORK_ERROR,4,0.641,SEND_REMINDER,0,0.21050000000000002
pay_003957,1678.48,NETBANKING,INSUFFICIENT_FUNDS,4,0.59,RETRY,0,0.08499999999999996
pay_003957,1678.48,NETBANKING,INSUFFICIENT_FUNDS,4,0.59,SEND_REMINDER,0,0.38499999999999995
pay_001784,3321.08,WALLET,BANK_ERROR,3,0.798,RETRY,1,0.659
pay_001784,3321.08,WALLET,BANK_ERROR,3,0.798,SEND_REMINDER,0,0.329
pay_006943,5115.29,CARD,INSUFFICIENT_FUNDS,3,0.853,RETRY,1,0.2865
pay_006943,5115.29,CARD,INSUFFICIENT_FUNDS,3,0.853,SEND_REMINDER,0,0.5865
pay_002969,421.37,WALLET,BANK_ERROR,4,0.803,RETRY,1,0.5915000000000001
pay_002969,421.37,WALLET,BANK_ERROR,4,0.803,SEND_REMINDER,0,0.2615
pay_009826,529.91,UPI,NETWORK_ERROR,2,0.673,RETRY,1,0.6365000000000001
pay_009826,529.91,UPI,NETWORK_ERROR,2,0.673,SEND_REMINDER,1,0.36650000000000005
pay_008531,892.86,WALLET,NETWORK_ERROR,1,0.859,RETRY,1,0.7995
pay_008531,892.86,WALLET,NETWORK_ERROR,1,0.859,SEND_REMINDER,0,0.5295000000000001
pay_007891,2065.88,WALLET,LIMIT_EXCEEDED,1,0.858,RETRY,1,0.379
pay_007891,2065.88,WALLET,LIMIT_EXCEEDED,1,0.858,SEND_REMINDER,0,0.679
pay_002680,1464.46,UPI,NETWORK_ERROR,1,0.879,RETRY,1,0.8095
pay_002680,1464.46,UPI,NETWORK_ERROR,1,0.879,SEND_REMINDER,0,0.5395000000000001
pay_002536,1427.85,CARD,NETWORK_ERROR,3,0.855,RETRY,1,0.6575
pay_002536,1427.85,CARD,NETWORK_ERROR,3,0.855,SEND_REMINDER,0,0.38750000000000007
pay_005100,1909.23,CARD,USER_CANCELLED,3,0.456,RETRY,0,0.28800000000000003
pay_005100,1909.23,CARD,USER_CANCELLED,3,0.456,SEND_REMINDER,0,0.4179999999999999
pay_003383,2143.21,NETBANKING,BANK_ERROR,3,0.934,RETRY,1,0.727
pay_003383,2143.21,NETBANKING,BANK_ERROR,3,0.934,SEND_REMINDER,0,0.397
pay_008923,757.33,WALLET,USER_CANCELLED,4,0.5,RETRY,1,0.24000000000000005
pay_008923,757.33,WALLET,USER_CANCELLED,4,0.5,SEND_REMINDER,0,0.36999999999999994
pay_006665,1016.39,NETBANKING,LIMIT_EXCEEDED,4,0.963,RETRY,0,0.22149999999999997
pay_006665,1016.39,NETBANKING,LIMIT_EXCEEDED,4,0.963,SEND_REMINDER,1,0.5215000000000001
pay_001218,2260.17,WALLET,FRAUD_SUSPECTED,2,0.807,RETRY,0,0.01
pay_001218,2260.17,WALLET,FRAUD_SUSPECTED,2,0.807,SEND_REMINDER,0,0.01
pay_009886,753.26,WALLET,NETWORK_ERROR,3,0.463,RETRY,1,0.4615
pay_009886,753.26,WALLET,NETWORK_ERROR,3,0.463,SEND_REMINDER,0,0.1915
pay_008135,531.54,WALLET,NETWORK_ERROR,1,0.731,RETRY,0,0.7355
pay_008135,531.54,WALLET,NETWORK_ERROR,1,0.731,SEND_REMINDER,1,0.4655
pay_003475,1018.81,NETBANKING,NETWORK_ERROR,3,0.82,RETRY,1,0.64
pay_003475,1018.81,NETBANKING,NETWORK_ERROR,3,0.82,SEND_REMINDER,1,0.37
pay_007297,934.78,WALLET,INSUFFICIENT_FUNDS,4,0.696,RETRY,0,0.13799999999999996
pay_007297,934.78,WALLET,INSUFFICIENT_FUNDS,4,0.696,SEND_REMINDER,1,0.438
pay_008226,1231.79,CARD,NETWORK_ERROR,4,0.7,RETRY,0,0.51
pay_008226,1231.79,CARD,NETWORK_ERROR,4,0.7,SEND_REMINDER,0,0.24
pay_005619,2470.79,NETBANKING,LIMIT_EXCEEDED,4,0.671,RETRY,0,0.07550000000000001
pay_005619,2470.79,NETBANKING,LIMIT_EXCEEDED,4,0.671,SEND_REMINDER,1,0.3755
pay_002679,1951.35,NETBANKING,NETWORK_ERROR,3,0.807,RETRY,0,0.6335000000000001
pay_002679,1951.35,NETBANKING,NETWORK_ERROR,3,0.807,SEND_REMINDER,0,0.36350000000000005
pay_005948,4595.04,WALLET,TIMEOUT,3,0.63,RETRY,0,0.505
pay_005948,4595.04,WALLET,TIMEOUT,3,0.63,SEND_REMINDER,0,0.275
pay_002162,2202.18,NETBANKING,LIMIT_EXCEEDED,2,0.908,RETRY,0,0.334
pay_002162,2202.18,NETBANKING,LIMIT_EXCEEDED,2,0.908,SEND_REMINDER,0,0.6339999999999999
pay_003713,2263.82,UPI,INSUFFICIENT_FUNDS,1,0.706,RETRY,1,0.353
pay_003713,2263.82,UPI,INSUFFICIENT_FUNDS,1,0.706,SEND_REMINDER,0,0.653
pay_002525,3779.86,CARD,NETWORK_ERROR,2,0.6,RETRY,0,0.5999999999999999
pay_002525,3779.86,CARD,NETWORK_ERROR,2,0.6,SEND_REMINDER,1,0.33
pay_003786,1163.93,UPI,USER_CANCELLED,3,0.955,RETRY,1,0.5375
pay_003786,1163.93,UPI,USER_CANCELLED,3,0.955,SEND_REMINDER,1,0.6674999999999999
pay_000117,1758.52,NETBANKING,NETWORK_ERROR,4,0.586,RETRY,1,0.453
pay_000117,1758.52,NETBANKING,NETWORK_ERROR,4,0.586,SEND_REMINDER,0,0.183
pay_006229,3510.31,WALLET,CARD_EXPIRED,3,0.486,RETRY,0,0.01
pay_006229,3510.31,WALLET,CARD_EXPIRED,3,0.486,SEND_REMINDER,0,0.473
pay_001090,1545.22,UPI,CARD_EXPIRED,2,0.772,RETRY,0,0.16600000000000004
pay_001090,1545.22,UPI,CARD_EXPIRED,2,0.772,SEND_REMINDER,1,0.6859999999999999
pay_002055,616.03,NETBANKING,LIMIT_EXCEEDED,2,0.958,RETRY,0,0.359
pay_002055,616.03,NETBANKING,LIMIT_EXCEEDED,2,0.958,SEND_REMINDER,1,0.659
pay_003606,960.33,NETBANKING,INSUFFICIENT_FUNDS,4,0.729,RETRY,0,0.15449999999999997
pay_003606,960.33,NETBANKING,INSUFFICIENT_FUNDS,4,0.729,SEND_REMINDER,0,0.45450000000000007
pay_001094,1884.76,WALLET,TIMEOUT,4,0.57,RETRY,0,0.40499999999999997
pay_001094,1884.76,WALLET,TIMEOUT,4,0.57,SEND_REMINDER,0,0.175
pay_006306,3955.12,UPI,BANK_ERROR,4,0.62,RETRY,0,0.49999999999999994
pay_006306,3955.12,UPI,BANK_ERROR,4,0.62,SEND_REMINDER,0,0.16999999999999998
pay_003205,844.0,UPI,NETWORK_ERROR,1,0.491,RETRY,0,0.6154999999999999
pay_003205,844.0,UPI,NETWORK_ERROR,1,0.491,SEND_REMINDER,1,0.34550000000000003
pay_007774,2579.41,NETBANKING,NETWORK_ERROR,3,0.638,RETRY,1,0.549
pay_007774,2579.41,NETBANKING,NETWORK_ERROR,3,0.638,SEND_REMINDER,1,0.279
pay_000856,1145.28,NETBANKING,NETWORK_ERROR,1,0.706,RETRY,1,0.723
pay_000856,1145.28,NETBANKING,NETWORK_ERROR,1,0.706,SEND_REMINDER,1,0.453
pay_008604,2528.14,CARD,BANK_ERROR,1,0.838,RETRY,1,0.819
pay_008604,2528.14,CARD,BANK_ERROR,1,0.838,SEND_REMINDER,0,0.489
pay_007030,2340.23,NETBANKING,NETWORK_ERROR,4,0.811,RETRY,0,0.5655000000000001
pay_007030,2340.23,NETBANKING,NETWORK_ERROR,4,0.811,SEND_REMINDER,0,0.29550000000000004
pay_001414,10218.98,NETBANKING,NETWORK_ERROR,1,0.769,RETRY,1,0.7545
pay_001414,10218.98,NETBANKING,NETWORK_ERROR,1,0.769,SEND_REMINDER,0,0.48450000000000004
pay_007288,4178.97,UPI,LIMIT_EXCEEDED,2,0.807,RETRY,1,0.28350000000000003
pay_007288,4178.97,UPI,LIMIT_EXCEEDED,2,0.807,SEND_REMINDER,0,0.5834999999999999
pay_003969,9065.4,UPI,FRAUD_SUSPECTED,1,0.717,RETRY,0,0.01850000000000001
pay_003969,9065.4,UPI,FRAUD_SUSPECTED,1,0.717,SEND_REMINDER,1,0.01850000000000001
pay_001726,4310.4,WALLET,INSUFFICIENT_FUNDS,4,0.693,RETRY,0,0.13649999999999995
pay_001726,4310.4,WALLET,INSUFFICIENT_FUNDS,4,0.693,SEND_REMINDER,0,0.43650000000000005
pay_006538,3155.01,NETBANKING,FRAUD_SUSPECTED,1,0.965,RETRY,0,0.14250000000000002
pay_006538,3155.01,NETBANKING,FRAUD_SUSPECTED,1,0.965,SEND_REMINDER,0,0.14250000000000002
pay_005007,4183.01,CARD,USER_CANCELLED,4,0.969,RETRY,0,0.4745000000000001
pay_005007,4183.01,CARD,USER_CANCELLED,4,0.969,SEND_REMINDER,0,0.6045
pay_000612,1729.4,UPI,NETWORK_ERROR,4,0.597,RETRY,0,0.45849999999999996
pay_000612,1729.4,UPI,NETWORK_ERROR,4,0.597,SEND_REMINDER,0,0.1885
pay_000810,883.87,UPI,INSUFFICIENT_FUNDS,2,0.97,RETRY,0,0.415
pay_000810,883.87,UPI,INSUFFICIENT_FUNDS,2,0.97,SEND_REMINDER,1,0.7150000000000001
pay_005129,2037.91,UPI,BANK_ERROR,4,0.707,RETRY,0,0.5435000000000001
pay_005129,2037.91,UPI,BANK_ERROR,4,0.707,SEND_REMINDER,0,0.21349999999999997
pay_006904,1245.2,UPI,INSUFFICIENT_FUNDS,3,0.574,RETRY,0,0.14699999999999996
pay_006904,1245.2,UPI,INSUFFICIENT_FUNDS,3,0.574,SEND_REMINDER,0,0.44699999999999995
pay_008320,1218.85,UPI,INSUFFICIENT_FUNDS,2,0.559,RETRY,0,0.20950000000000002
pay_008320,1218.85,UPI,INSUFFICIENT_FUNDS,2,0.559,SEND_REMINDER,0,0.5095000000000001
pay_009125,2934.85,CARD,LIMIT_EXCEEDED,1,0.819,RETRY,0,0.3595
pay_009125,2934.85,CARD,LIMIT_EXCEEDED,1,0.819,SEND_REMINDER,1,0.6595
pay_006810,636.6,NETBANKING,NETWORK_ERROR,2,0.675,RETRY,1,0.6375
pay_006810,636.6,NETBANKING,NETWORK_ERROR,2,0.675,SEND_REMINDER,0,0.36750000000000005
pay_002332,1707.39,CARD,LIMIT_EXCEEDED,2,0.777,RETRY,0,0.2685
pay_002332,1707.39,CARD,LIMIT_EXCEEDED,2,0.777,SEND_REMINDER,0,0.5685
pay_007004,1499.7,UPI,LIMIT_EXCEEDED,2,0.92,RETRY,0,0.34
pay_007004,1499.7,UPI,LIMIT_EXCEEDED,2,0.92,SEND_REMINDER,1,0.6399999999999999
pay_004717,12218.39,NETBANKING,LIMIT_EXCEEDED,2,0.922,RETRY,0,0.341
pay_004717,12218.39,NETBANKING,LIMIT_EXCEEDED,2,0.922,SEND_REMINDER,1,0.641
pay_000595,4146.55,NETBANKING,BANK_ERROR,3,0.561,RETRY,0,0.5405000000000001
pay_000595,4146.55,NETBANKING,BANK_ERROR,3,0.561,SEND_REMINDER,0,0.21050000000000002
pay_009420,1480.43,CARD,FRAUD_SUSPECTED,1,0.76,RETRY,0,0.04000000000000003
pay_009420,1480.43,CARD,FRAUD_SUSPECTED,1,0.76,SEND_REMINDER,0,0.04000000000000003
pay_005888,927.65,CARD,TIMEOUT,4,0.88,RETRY,1,0.56
pay_005888,927.65,CARD,TIMEOUT,4,0.88,SEND_REMINDER,1,0.33
pay_009932,918.89,WALLET,BANK_ERROR,4,0.516,RETRY,1,0.448
pay_009932,918.89,WALLET,BANK_ERROR,4,0.516,SEND_REMINDER,0,0.118
pay_005398,3250.11,UPI,LIMIT_EXCEEDED,1,0.958,RETRY,0,0.429
pay_005398,3250.11,UPI,LIMIT_EXCEEDED,1,0.958,SEND_REMINDER,1,0.729
pay_003316,2522.88,WALLET,LIMIT_EXCEEDED,1,0.875,RETRY,1,0.3875
pay_003316,2522.88,WALLET,LIMIT_EXCEEDED,1,0.875,SEND_REMINDER,1,0.6875
pay_001178,1671.25,WALLET,CARD_EXPIRED,3,0.744,RETRY,0,0.08200000000000002
pay_001178,1671.25,WALLET,CARD_EXPIRED,3,0.744,SEND_REMINDER,1,0.602
pay_003698,2359.22,NETBANKING,USER_CANCELLED,4,0.683,RETRY,0,0.3315000000000001
pay_003698,2359.22,NETBANKING,USER_CANCELLED,4,0.683,SEND_REMINDER,0,0.46149999999999997
pay_006825,3292.58,NETBANKING,BANK_ERROR,1,0.458,RETRY,1,0.629
pay_006825,3292.58,NETBANKING,BANK_ERROR,1,0.458,SEND_REMINDER,0,0.29900000000000004
pay_006026,1984.78,CARD,NETWORK_ERROR,4,0.751,RETRY,0,0.5355000000000001
pay_006026,1984.78,CARD,NETWORK_ERROR,4,0.751,SEND_REMINDER,1,0.2655
pay_001994,3186.39,UPI,TIMEOUT,1,0.743,RETRY,0,0.7015
pay_001994,3186.39,UPI,TIMEOUT,1,0.743,SEND_REMINDER,0,0.47150000000000003
pay_008252,776.74,UPI,NETWORK_ERROR,1,0.66,RETRY,1,0.7
